id,reference,recherche_ref,type_bien,titre,ville,code_postal,date_publication,prix,surface,nb_pieces,meuble,adresse,latitude,longitude,jardin,contact.nom,contact.telephone,particulier,charges_mensuelles,nb_chambres,etage,description,lumineux,calme,contact.agence,exclusivite,photos,dpe,annee_construction,contact.email,surface_m2,terrasse,balcon,ascenseur,cave
32838ad2-dc75-4841-a7be-f9be753e0420,AN-66QAIOP2,REC-FKYQ5Q6P,Maison,Maison charmant à Limoges,Limoges,87000,22/08/2025,106994,212,,,,45.820389,1.232339,,,0210770900,,,1,,,,,,,https://exemple-images.test/AN-66QAIOP2/1.jpg,A,1869,contact44@example.com,,,,,
0866df38-9e55-41cf-90c6-77cb2a9e4b47,AN-8N8EW36N,REC-FKYQ5Q6P,Maison,Maison spacieux à Limoges,Limoges,87000,2025-06-30T15:22:10,100986,168,2,,186 rue Pasteur,45.79313,1.257235,,Marc Fontaine,0689380722,,,1,2,"Maison rénové de 168 m² situé à Limoges. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,False,https://exemple-images.test/AN-8N8EW36N/1.jpg,A,,marc.fontaine10@example.com,,True,,,
68b1e2a5-cd83-4927-9579-41adc09d7189,AN-H14I2S9L,REC-FKYQ5Q6P,Maison,Maison au calme à Limoges,Limoges,87000,29/12/2025,69291,298,8,,138 rue Victor Hugo,,,,,0674128443,,,3,,"Maison lumineux de 298 m² situé à Limoges. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,False,,A,,contact19@example.com,,True,,,
ba78e8c7-bb66-464a-870e-7e29b3374d1c,AN-EH011RTM,REC-FKYQ5Q6P,Maison,Maison atypique à Limoges,Limoges,87000,05-01-2025,69484 €,243,5,,20 avenue des Champs,45.825694,1.255123,,Nadia Fontaine,0184559914,True,,,,"Maison au calme de 243 m² situé à Limoges. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,ImmoPlus,,https://exemple-images.test/AN-EH011RTM/1.jpg; https://exemple-images.test/AN-EH011RTM/2.jpg; https://exemple-images.test/AN-EH011RTM/3.jpg; https://exemple-images.test/AN-EH011RTM/4.jpg; https://exemple-images.test/AN-EH011RTM/5.jpg,A,,nadia.fontaine96@example.com,,True,,,
aaf8446a-d0e1-4376-8983-a5b761a6b4ed,AN-QTVEKWMA,REC-FKYQ5Q6P,Maison,Maison à rafraîchir à Limoges,Limoges,87000,1782010210,70707,,5,,,45.864953,1.262595,,,,,,2,dernier étage,,,,,,,A,,contact60@example.com,283,True,,,
c5d29844-a960-4eae-aefe-42d3cf08986f,AN-TC2GCFA4,REC-FKYQ5Q6P,Maison,Maison de standing à Limoges,Limoges,87000,2026-06-20T01:40:10,123486,194,,False,104 rue Jean Jaurès,,,,Nadia Bernard,0755666795,,,,,"Maison rénové de 194 m² situé à Limoges. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",,,,True,https://exemple-images.test/AN-TC2GCFA4/1.jpg; https://exemple-images.test/AN-TC2GCFA4/2.jpg; https://exemple-images.test/AN-TC2GCFA4/3.jpg; https://exemple-images.test/AN-TC2GCFA4/4.jpg; https://exemple-images.test/AN-TC2GCFA4/5.jpg,A,,nadia.bernard62@example.com,,True,,,
d6706ae3-c9b2-4d0d-a692-82d2c3e8be58,AN-JMRFUX1O,REC-FKYQ5Q6P,Maison,Maison spacieux à Limoges,Limoges,87000,2025-09-27T03:59:10,106540,179,6,,175 chemin des Vignes,,,,Sophie Dubois,0704806338,,57.09,,0,"Maison au calme de 179 m² situé à Limoges. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",,,,,,B,,,,,,,
bae71295-104d-4f82-9ffd-a7ab97533b0d,AN-EVSCYXVT,REC-FKYQ5Q6P,Maison,Maison atypique à Limoges,Limoges,87000,2025-06-04T21:06:10,84403 €,169,7,,53 allée des Platanes,45.801226,1.268717,,,,,,1,,"Maison de standing de 169 m² situé à Limoges. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,,,B,,contact88@example.com,,True,,,
ae50602c-2306-4776-947a-78d79c4f9199,AN-SYHPBTTD,REC-FKYQ5Q6P,Maison,Maison en excellent état à Limoges,Limoges,87000,02/09/2024,72086,271,7,,120 rue du Commerce,45.817194,1.297245,,,,True,,,,,,,Nid Doré,,,F,,contact31@example.com,,True,,,
f5d9ea0f-f856-440c-bedf-c9e12e5edb4d,AN-X1C9T5XH,REC-FKYQ5Q6P,Maison,Maison à rafraîchir à Limoges,Limoges,87000,2024-10-05T04:16:10,101725 €,215,5,False,76 boulevard Gambetta,45.842769,1.266759,,Julie Roche,,,,,,"Maison lumineux de 215 m² situé à Limoges. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,,,B,,julie.roche7@example.com,,True,,,
335b8fdc-c2fd-4b83-aff9-8b62b3600ebd,AN-SMNFYZH1,REC-FKYQ5Q6P,Maison,Maison en excellent état à Limoges,Limoges,87000,26 septembre 2024,74926,282,5,,,,,,Karim Roche,0183419843,,,,,,,,Century Habitat,,,A,,,,True,,,
5f33a0a7-d776-4484-a32f-f381835e3564,AN-VENBKOBK,REC-FKYQ5Q6P,Maison,Maison charmant à Limoges,Limoges,87000,02-15-2026,93133,193,4,True,32 rue de la République,45.853321,1.29178,,,0723674940,True,,,RDC,"Maison à rafraîchir de 193 m² situé à Limoges. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,Clé en Main Immo,,,B,,contact30@example.com,,,,,
ca3a9138-2036-4a84-b164-ce3a74c4467d,AN-X2M1YTOY,REC-FKYQ5Q6P,Maison,Maison atypique à Limoges,Limoges,87000,1745588350,107990,163,6,,122 boulevard Gambetta,,,,Ahmed Dubois,0013316260,,,0,1,"Maison à rafraîchir de 163 m² situé à Limoges. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,ImmoPlus,True,,B,,,,True,,,
dd94ec09-598e-4773-98d2-673da437da27,AN-W20R6PZ0,REC-FKYQ5Q6P,Maison,Maison lumineux à Limoges,Limoges,87000,2025-09-15,67023,248,3,,121 quai de la Loire,,,,,0128200229,,,,,"Maison atypique de 248 m² situé à Limoges. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,False,,A,1947,,,True,,,
1bb80699-6a54-4519-842e-113192e22f0e,AN-AE5MI0N1,REC-FKYQ5Q6P,Maison,Maison de standing à Limoges,Limoges,87000,09-07-2025,104019,270,3,,154 chemin des Vignes,45.868766,1.305704,,,,,,3,dernier étage,"Maison en excellent état de 270 m² situé à Limoges. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,False,,,,contact6@example.com,,True,,,
72d5af7d-8a19-4f34-ab8e-09c04a611f26,AN-R733OEZV,REC-FKYQ5Q6P,Maison,Maison en excellent état à Limoges,Limoges,87000,2025-08-13,123652,234,,True,,45.874379,1.286162,,,0451434249,,,,,"Maison au calme de 234 m² situé à Limoges. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,Clé en Main Immo,,,A,,contact19@example.com,,True,,,
c4cf129f-ab57-4108-8932-808b13885277,AN-87U52X2J,REC-FKYQ5Q6P,Maison,Maison en excellent état à Limoges,Limoges,87000,23 octobre 2024,62652,195,4,,87 rue Jean Jaurès,,,,Marie Moreau,0049816293,,,,RDC,"Maison atypique de 195 m² situé à Limoges. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,Clé en Main Immo,,https://exemple-images.test/AN-87U52X2J/1.jpg,B,,marie.moreau43@example.com,,True,,,
cb7c265d-2fd1-427b-bf55-7b24e53ff68c,AN-FQGFL85E,REC-FKYQ5Q6P,Maison,Maison lumineux à Limoges,Limoges,87000,27 mai 2025,68029,189,2,,135 impasse des Lilas,,,,,0560454039,,188.37,,,,,,,,https://exemple-images.test/AN-FQGFL85E/1.jpg; https://exemple-images.test/AN-FQGFL85E/2.jpg,A,2005,,,True,,,
f7fda9a3-298d-4a68-bc2e-4e01313905fd,AN-0B4L01KS,REC-FKYQ5Q6P,Maison,Maison atypique à Limoges,Limoges,87000,1 août 2026,73689,223,4,,58 allée des Platanes,45.840695,1.241086,,Nadia Girard,0532706316,,,,,"Maison avec vue dégagée de 223 m² situé à Limoges. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,,,A,,nadia.girard3@example.com,,,,,
1c54e9a9-95ae-4c86-92cc-43f68e2a963b,AN-LGZX9B9F,REC-FKYQ5Q6P,Maison,Maison charmant à Limoges,Limoges,87000,27 septembre 2024,83274,255,4,,,45.806325,1.222383,,Ahmed Lefevre,0758557677,,,2,4,,,,Provence Immobilier,,,,,ahmed.lefevre22@example.com,,,,,
67e7fff8-875a-4c44-91cc-d77357c35c7f,AN-UGMWZ7B3,REC-FKYQ5Q6P,Maison,Maison atypique à Limoges,Limoges,87000,1724540290,119836,267,,True,46 rue de la République,45.807673,1.305749,,Sophie Bernard,0459390310,,,,,"Maison spacieux de 267 m² situé à Limoges. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,,,B,,,,True,,,
56ecfe56-fe67-4daa-8df6-bff5a51539ca,AN-E52WG8MC,REC-FKYQ5Q6P,Maison,Maison atypique à Limoges,Limoges,87000,11/05/2025,64757,297,2,False,,,,,,0267409697,,,0,4,"Maison en excellent état de 297 m² situé à Limoges. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,False,https://exemple-images.test/AN-E52WG8MC/1.jpg; https://exemple-images.test/AN-E52WG8MC/2.jpg; https://exemple-images.test/AN-E52WG8MC/3.jpg,,,contact49@example.com,,True,,,
a13e4212-9368-4cf1-8ef8-f08f85631356,AN-OEDE9ULR,REC-FKYQ5Q6P,Maison,Maison à rafraîchir à Limoges,Limoges,87000,1734331270,72288,192,7,False,,,,,Claire Faure,0077028897,,,,,,,,ImmoPlus,,,A,,claire.faure93@example.com,,True,,,
9f624e9b-71f3-4a43-acf9-88dcce7f5c52,AN-60QPS3TB,REC-FKYQ5Q6P,Maison,Maison charmant à Limoges,Limoges,87000,11/02/2026,63370,188,4,True,,45.863355,1.30604,,,0174379296,,,,,"Maison rénové de 188 m² situé à Limoges. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,,https://exemple-images.test/AN-60QPS3TB/1.jpg; https://exemple-images.test/AN-60QPS3TB/2.jpg; https://exemple-images.test/AN-60QPS3TB/3.jpg; https://exemple-images.test/AN-60QPS3TB/4.jpg,A,1917,,,True,,,
64c4b193-7c68-4bcb-afab-9a4c225ad0d3,AN-LYL205AZ,REC-FKYQ5Q6P,Maison,Maison de standing à Limoges,Limoges,87000,2025-12-07,109242,281,,False,,45.824179,1.233941,,,0060267446,,,,,"Maison avec vue dégagée de 281 m² situé à Limoges. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,ImmoPlus,False,,B,,,,True,,,
68a68f29-57e5-4c1e-b339-4103bb89e410,AN-6Y144F19,REC-FKYQ5Q6P,Maison,Maison en excellent état à Limoges,Limoges,87000,2026-02-22T04:34:10,77723,210,3,,185 boulevard Gambetta,,,,Jean Perrin,0269606212,,,,1,"Maison à rafraîchir de 210 m² situé à Limoges. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,,,B,,,,True,,,
ddfa3592-5865-491f-bb9e-8de5ee0c6495,AN-XP406EPN,REC-FKYQ5Q6P,Maison,Maison lumineux à Limoges,Limoges,87000,1747161130,122768,276,6,,,45.797554,1.221353,,,0072132913,,,1,5,,,,Clé en Main Immo,,,,,,,True,,,
f012aef2-b8ee-41b6-83d3-70294b4196cb,AN-5CSK148R,REC-FKYQ5Q6P,Maison,Maison charmant à Limoges,Limoges,87000,2026-01-04,94432,156,2,,,,,,Marie Roche,0928175247,,,,,"Maison au calme de 156 m² situé à Limoges. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,True,,F,,,,,,,
269ebe89-ed04-4653-9103-f9b2fd813254,AN-AKQG1CTI,REC-FKYQ5Q6P,Maison,Maison rénové à Limoges,Limoges,87000,14 septembre 2024,122843 €,199,5,,150 rue Jean Jaurès,45.837483,1.27838,,Marc Roche,0191412051,,,1,4,"Maison rénové de 199 m² situé à Limoges. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,,,,1928,,,True,,,
9cf76db0-e18c-4883-9741-d10cf3e1776d,AN-39JTUUH5,REC-FKYQ5Q6P,Maison,Maison atypique à Limoges,Limoges,87000,17 janvier 2025,108854,247,7,,,,,,,0590020871,,,,2,,,,Clé en Main Immo,False,,A,1853,,,True,,,
4a3a3472-669c-494f-94f2-195dca669266,AN-FU9HWSJY,REC-FKYQ5Q6P,Maison,Maison atypique à Limoges,Limoges,87000,1749482350,108976,237,7,,,45.852321,1.304598,,,0531551403,,,2,,"Maison charmant de 237 m² situé à Limoges. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,Provence Immobilier,False,https://exemple-images.test/AN-FU9HWSJY/1.jpg; https://exemple-images.test/AN-FU9HWSJY/2.jpg,A,,contact54@example.com,,,,,
4317242f-0d5a-4dc4-b723-f0f93d4e5b29,AN-YTEAQTNP,REC-FKYQ5Q6P,Maison,Maison lumineux à Limoges,Limoges,87000,09-27-2024,97606,162,4,False,,45.8434,1.222281,,Jean Lefevre,,,399.26,2,3,"Maison au calme de 162 m² situé à Limoges. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,Provence Immobilier,True,https://exemple-images.test/AN-YTEAQTNP/1.jpg; https://exemple-images.test/AN-YTEAQTNP/2.jpg; https://exemple-images.test/AN-YTEAQTNP/3.jpg; https://exemple-images.test/AN-YTEAQTNP/4.jpg,,1979,jean.lefevre42@example.com,,True,,,
c76a29c1-8f29-4ee5-b58b-19705581d8b7,AN-YB9DUP4T,REC-FKYQ5Q6P,Maison,Maison au calme à Limoges,Limoges,87000,26/09/2025,112039,222,8,,,45.877688,1.223084,,,,,,,,,,,,,,A,1917,contact26@example.com,,True,,,
bd35c801-0bf8-4c90-816c-1627282775e0,AN-DDP83QN3,REC-FKYQ5Q6P,Maison,Maison avec vue dégagée à Limoges,Limoges,87000,2024-12-18T16:32:10,92321,298,4,,66 boulevard Gambetta,,,,Luc Roche,0655737842,,,2,,"Maison spacieux de 298 m² situé à Limoges. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,Century Habitat,False,,A,,luc.roche55@example.com,,True,,,
1fb3a134-e160-4a03-98a2-9c8e8e9fbbe6,AN-LJML4GG2,REC-FKYQ5Q6P,Maison,Maison charmant à Limoges,Limoges,87000,19/04/2025,92464,298,1,,64 boulevard Gambetta,45.830342,1.278878,,,0744435793,,,0,,"Maison de standing de 298 m² situé à Limoges. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,True,,B,,contact23@example.com,,True,,,
904b5a5a-10de-4106-aef1-a3bf645a5b33,AN-1UWW8C9P,REC-FKYQ5Q6P,Maison,Maison atypique à Limoges,Limoges,87000,20 avril 2026,75770,289,4,,66 chemin des Vignes,45.849278,1.21344,,Ahmed Perrin,0177088654,,,1,0,"Maison rénové de 289 m² situé à Limoges. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,False,,B,,ahmed.perrin18@example.com,,True,,,
35f7a575-5b2c-4337-849a-61f5bafd0c1c,AN-R046AL2A,REC-FKYQ5Q6P,Maison,Maison rénové à Limoges,Limoges,87000,2024-11-09,97632,,2,,82 rue du Commerce,45.798317,1.306369,,,0012378168,True,,4,4,"Maison charmant de 203 m² situé à Limoges. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,Clé en Main Immo,,,A,1971,,203,True,,,
7f01ffca-4781-4396-8b80-6b8c911bd18e,AN-K5OPFONM,REC-FKYQ5Q6P,Maison,Maison lumineux à Limoges,Limoges,87000,24/03/2026,67416,153,8,,18 quai de la Loire,45.845548,1.234165,,,0711729463,,,3,,"Maison lumineux de 153 m² situé à Limoges. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,,,A,,,,True,,,
86eb67ad-14bc-4f89-994d-11fd0267980e,AN-38NLT2A5,REC-FKYQ5Q6P,Maison,Maison avec vue dégagée à Limoges,Limoges,87000,2026-02-22T06:17:10,118598,284,1,,47 boulevard Gambetta,45.812601,1.295729,,Marie Bernard,0765754716,True,,5,,,,,,,,B,,,,True,,,
e3258160-6460-42ff-b49e-a0049e416114,AN-5F3Q1NG0,REC-FKYQ5Q6P,Maison,Maison atypique à Limoges,Limoges,87000,2026-06-13,123355,294,2,,,45.87697,1.272651,,Karim Perrin,0231954537,,,,,"Maison rénové de 294 m² situé à Limoges. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,Provence Immobilier,,,A,,karim.perrin40@example.com,,True,,,
ca00dd1e-2e50-4aa7-87ff-31d634c550c5,AN-Z3MQ8N9L,REC-FKYQ5Q6P,Maison,Maison avec vue dégagée à Limoges,Limoges,87000,2025-01-22,82934 €,302,2,,110 quai de la Loire,45.861017,1.261473,,Luc Lefevre,,,,0,5,"Maison atypique de 302 m² situé à Limoges. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,,https://exemple-images.test/AN-Z3MQ8N9L/1.jpg; https://exemple-images.test/AN-Z3MQ8N9L/2.jpg; https://exemple-images.test/AN-Z3MQ8N9L/3.jpg; https://exemple-images.test/AN-Z3MQ8N9L/4.jpg; https://exemple-images.test/AN-Z3MQ8N9L/5.jpg,,,luc.lefevre70@example.com,,True,,,
f1121cf0-dc4f-4ec2-8471-497c621fca1a,AN-BUGHWAGB,REC-FKYQ5Q6P,Maison,Maison rénové à Limoges,Limoges,87000,2025-12-26T07:02:10,71882 €,160,8,,,,,,,0542449336,,181.73,5,4,,,,Nid Doré,,,B,,contact18@example.com,,True,,,
04bfd8a9-32c3-46d8-919d-833dea71d428,AN-D2T0XEM8,REC-FKYQ5Q6P,Maison,Maison de standing à Limoges,Limoges,87000,19 octobre 2024,104506,222,4,,182 avenue des Champs,,,,,0365014181,,356.79,,,"Maison rénové de 222 m² situé à Limoges. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",,,,,,B,,contact20@example.com,,True,,,
e2e75a5a-c108-4f60-b97f-6648f7b7db7d,AN-YHSQ0GNN,REC-FKYQ5Q6P,Maison,Maison à rafraîchir à Limoges,Limoges,87000,2025-05-22,79798 €,162,8,,,,,,Karim Moreau,0635483589,True,,,,"Maison lumineux de 162 m² situé à Limoges. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,,https://exemple-images.test/AN-YHSQ0GNN/1.jpg; https://exemple-images.test/AN-YHSQ0GNN/2.jpg,B,,karim.moreau47@example.com,,True,,,
313b356d-dd8d-4f97-90c1-75ad624ddd52,AN-C8PPFCUZ,REC-FKYQ5Q6P,Maison,Maison lumineux à Limoges,Limoges,87000,1778200150,89151,162,5,,102 rue Jean Jaurès,,,,,0788609489,,,,1,"Maison de standing de 162 m² situé à Limoges. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,Toit & Vous,,,A,,,,,,,
2098a2b9-ece8-4dd6-9006-fefe617b89e0,AN-YSNX95KH,REC-FKYQ5Q6P,Maison,Maison atypique à Limoges,Limoges,87000,2026-05-29T08:57:10,65145,269,,,,,,,Karim Girard,0318731389,,327.17,,,"Maison en excellent état de 269 m² situé à Limoges. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",,,Nid Doré,False,,A,,,,True,,,
969eeee0-e769-4625-b1d9-4e1e87462967,AN-F82IDAVW,REC-FKYQ5Q6P,Maison,Maison à rafraîchir à Limoges,Limoges,87000,2025-02-27T02:21:10,93912,171,,,146 quai de la Loire,45.858401,1.231143,,,0697529595,,,,0,"Maison atypique de 171 m² situé à Limoges. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",,,Nid Doré,,https://exemple-images.test/AN-F82IDAVW/1.jpg; https://exemple-images.test/AN-F82IDAVW/2.jpg,B,,,,True,,,
e7a0ee11-3a96-4c39-82f2-a58cbfe283d4,AN-FH4EJ9J2,REC-FKYQ5Q6P,Maison,Maison charmant à Limoges,Limoges,87000,03-11-2026,65734,282,2,,59 rue Pasteur,,,,,0870973040,True,,4,,"Maison à rafraîchir de 282 m² situé à Limoges. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,Century Habitat,,,,,,,True,,,
1fd334b0-42ad-4cea-85da-13c182e2ca15,AN-Q9QTG36N,REC-FKYQ5Q6P,Maison,Maison à rafraîchir à Limoges,Limoges,87000,1757338630,99661,260,,,,45.850153,1.272584,,Luc Moreau,0793911742,,131.25,,,,,,,True,,A,,,,True,,,
34e44ac0-d6b8-4277-8dd6-ba78b5ea236a,AN-J4ZILRSF,REC-FKYQ5Q6P,Maison,Maison rénové à Limoges,Limoges,87000,5 janvier 2025,124283 €,273,4,,,,,,Marc Lefevre,0921338108,,,,,"Maison avec vue dégagée de 273 m² situé à Limoges. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,Century Habitat,False,,D,1921,,,True,,,
8f8bdd77-704b-47af-8833-79f969ae8bdd,AN-PDCPMWA2,REC-FKYQ5Q6P,Maison,Maison en excellent état à Limoges,Limoges,87000,08-17-2026,119591,254,2,True,,45.857499,1.258954,,Jean Girard,,,,,1,,,,,,,,,jean.girard9@example.com,,True,,,
74c47bdb-a3f1-44cf-aee0-8dc4c71f57a9,AN-7S81FQNX,REC-FKYQ5Q6P,Maison,Maison avec vue dégagée à Limoges,Limoges,87000,30/10/2024,80190,272,7,True,44 rue de la République,,,,Karim Bernard,0730761908,,,,4,"Maison au calme de 272 m² situé à Limoges. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,Nid Doré,False,,A,1945,,,True,,,
fa199faf-2e04-4ec6-90e9-b81b532a22b8,AN-INLBD0LL,REC-FKYQ5Q6P,Maison,Maison lumineux à Limoges,Limoges,87000,1759865530,85460,301,1,,,,,,,0416505788,,,3,,,,,,,,A,1908,,,True,,,
70d3796a-e7fa-4a16-a652-1cd5854931cf,AN-DEBHQZJS,REC-FKYQ5Q6P,Maison,Maison lumineux à Limoges,Limoges,87000,2025-10-08,63402,197,2,,186 quai de la Loire,45.840661,1.301998,,Julie Bernard,0453043423,True,,5,dernier étage,"Maison à rafraîchir de 197 m² situé à Limoges. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",,,Provence Immobilier,,,,,,,,,,
356e8d3a-d4a5-4e58-9614-f5a9460d77d9,AN-4UVK3KWD,REC-FKYQ5Q6P,Maison,Maison charmant à Limoges,Limoges,87000,12-15-2025,62679,273,6,True,25 rue Pasteur,45.882193,1.259004,,,,True,,,0,"Maison au calme de 273 m² situé à Limoges. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",,,,,,A,,,,True,,,
d4f55688-7338-44a3-b5a0-a2f9c45229ec,AN-TCVRGL2I,REC-FKYQ5Q6P,Maison,Maison en excellent état à Limoges,Limoges,87000,1751761690,123299,206,1,,,45.858733,1.23389,,,0883361574,,,,,"Maison spacieux de 206 m² situé à Limoges. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,False,,B,,contact3@example.com,,True,,,
0034ffd6-1dec-4816-81a5-80f4a29484f9,AN-TIBAPOS4,REC-FKYQ5Q6P,Maison,Maison lumineux à Limoges,Limoges,87000,2025-07-26,109109,173,7,,,,,,Jean Martin,,,,3,dernier étage,"Maison atypique de 173 m² situé à Limoges. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,,https://exemple-images.test/AN-TIBAPOS4/1.jpg; https://exemple-images.test/AN-TIBAPOS4/2.jpg; https://exemple-images.test/AN-TIBAPOS4/3.jpg,B,1873,jean.martin4@example.com,,True,,,
5f944fb7-8f6a-44d8-bed5-94109d210d67,AN-N1S8ZCDC,REC-FKYQ5Q6P,Maison,Maison avec vue dégagée à Limoges,Limoges,87000,25/02/2026,85432,301,,,124 rue Pasteur,,,,Ahmed Perrin,,,390.62,2,4,"Maison en excellent état de 301 m² situé à Limoges. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",,,Nid Doré,,,A,,,,True,,,
